Open,High,Low,Close,Volume
19439,19439,19421.5,19422.5,431508556
19422.5,19422.5,19417.5,19417.5,350585364
19417.5,19421,19409.5,19416.5,401049075
19416.5,19416.5,19416.5,19416.5,343122471
19416.5,19416.5,19415.5,19415.5,375206408
19415.5,19433.5,19415.5,19433.5,397367243
19433.5,19433.5,19426.5,19426.5,384449891
19426.5,19438,19426.5,19434.5,333285263
19434.5,19434.5,19426.5,19426.5,500852914
19426.5,19426.5,19414,19414,498766926
19414,19414,19344.5,19353.5,325140778
19353.5,19387,19353.5,19366.5,307276480
19372,19390,19372,19390,271474443
19390,19390,19383.5,19389,321847697
19389,19393,19377,19382,415731179
19382,19382,19350.5,19350.5,421116089
19350.5,19350.5,19347.5,19347.5,402186928
19347.5,19347.5,19291,19304.5,328472034
19310,19328.5,19310,19325.5,329459195
19325.5,19325.5,19309.5,19309.5,394829392
19309.5,19309.5,19274,19280,461897114
19280,19296,19280,19296,408179259
19296.5,19339,19296.5,19322,367033591
19322,19337.5,19322,19330,383050015
19330,19330,19322,19326,433683202
19335.5,19337.5,19332,19337.5,363845272
19337.5,19356,19337.5,19356,347006290
19356,19356,19356,19356,439365882
19356,19356,19305.5,19305.5,479998487
19305.5,19307.5,19305.5,19307.5,359076459
19307.5,19307.5,19305.5,19305.5,363154096
19305.5,19330.5,19305.5,19330.5,336724369
19330.5,19330.5,19330.5,19330.5,351187813
19330.5,19355,19330.5,19355,422130668
19355,19362.5,19355,19362.5,271801343
19362.5,19390,19362.5,19390,325373914
19390,19390,19371.5,19371.5,483948306
19371.5,19371.5,19367,19367,604619574
19367,19367.5,19367,19367.5,606554952
19367.5,19389.5,19367.5,19389.5,208580825
19389.5,19389.5,19389.5,19389.5,172553276
19389.5,19395,19389.5,19395,249591663
19395,19407,19395,19407,372574383
19407,19424,19407,19424,306420248
19424,19445,19424,19445,334652754
19445,19445,19415.5,19415.5,320832395
19415.5,19423.5,19412,19423.5,329623532
19423.5,19423.5,19420,19420,326413984
19420,19420,19417,19417,380376227
19417,19417,19373,19380,451259032
19380,19411.5,19380,19411.5,303356814
19411.5,19411.5,19411.5,19411.5,474920937
19411.5,19411.5,19411.5,19411.5,447474897
19411.5,19415.5,19411.5,19415.5,419430081
19417.5,19440,19417.5,19440,288323834
19440,19450,19440,19450,292218121
19450,19450,19450,19450,364776972
19450,19450,19450,19450,430034907
19450,19450,19450,19450,477726196
19450,19469.5,19450,19469.5,450504002
19469.5,19490,19469.5,19490,360720003
19490,19490,19484.5,19484.5,377887449
19484.5,19484.5,19481.5,19481.5,491943836
19481.5,19481.5,19481.5,19481.5,535900019
19486.5,19494.5,19486.5,19494.5,265439909
19494.5,19515,19494.5,19514,366433281
19514,19526.5,19514,19524,307837892
19524,19524,19480.5,19480.5,377634822
19480.5,19499,19475,19499,303708775
19499,19499,19493,19499,393917389
19499,19499,19499,19499,418645414
19499,19524,19499,19515.5,409816907
19515.5,19515.5,19515.5,19515.5,391904228
19515.5,19515.5,19501,19501,583632304
19501,19514,19488.5,19514,429680745
19514,19514,19507.5,19507.5,415724772
19507.5,19507.5,19488.5,19488.5,595294162
19488.5,19488.5,19473,19476.5,401599041
19476.5,19506.5,19476.5,19504,406047283
19504,19504,19487.5,19504,354175551
19505,19514.5,19505,19514.5,380688007
19514.5,19514.5,19509.5,19511,429352686
19511,19511,19511,19511,377304694
19511,19569.5,19511,19565,431191187
19565,19583.5,19565,19565,453974938
19565,19585,19565,19585,317830671
19585,19585,19577.5,19585,381667225
19585,19595.5,19575.5,19575.5,362298955
19575.5,19586,19564.5,19580.5,400216081
19580.5,19580.5,19577.5,19577.5,387381101
19577.5,19592.5,19577.5,19592.5,375772965
19592.5,19620,19592.5,19614,466059575
19614,19615,19614,19615,1413787983
19615,19640,19615,19640,1023638330
19640,19676.5,19640,19676.5,328431095
19676.5,19678.5,19676.5,19678.5,352687526
19678.5,19699.5,19678.5,19684,408775239
19684,19684,19678.5,19678.5,449892955
19678.5,19678.5,19628.5,19657.5,321104203
19658.5,19675,19646,19646,276069003
19646,19669,19641.5,19658,267565995
19658,19699.5,19658,19699.5,312233891
19699.5,19699.5,19685.5,19691.5,285720168
19689.5,19689.5,19652.5,19663.5,304049540
19663.5,19690,19663.5,19689.5,349599300
19689.5,19691,19689,19689,383957779
19689,19711.5,19689,19698,372664776
19698,19698,19691.5,19691.5,293235395
19691.5,19712.5,19691.5,19712.5,396624697
19712.5,19734.5,19712.5,19730,614032176
19730,19730,19722,19722,968052857
19722,19741.5,19708.5,19741.5,553060102
19741.5,19750,19741.5,19750,626596864
19750,19750,19745,19749.5,678283319
19749.5,19750,19749.5,19750,737022940
19750,19750,19718.5,19745,363947635
19745,19745,19656.5,19674.5,322205955
19672.5,19710,19656.5,19676,220643684
19677.5,19696,19667,19696,255519344
19696,19696,19667.5,19692,275858403
19692,19720,19674.5,19720,272779693
19720,19720,19698.5,19698.5,280875764
19700,19731,19661.5,19681.5,271084815
19681.5,19710.5,19681.5,19690.5,294574433
19690.5,19718.5,19677,19684,283460497
19678.5,19682,19605.5,19618.5,216646434
19614.5,19628.5,19565.5,19566,272558404
19564.5,19582,19538.5,19548.5,566773680
19548.5,19588.5,19546,19588.5,282902844
19588.5,19608,19584.5,19585.5,294837559
19583.5,19583.5,19557.5,19576,309535641
19576,19596,19556.5,19596,386671414
19598,19606.5,19598,19602,318257788
19602,19602,19556,19556,295013678
19556,19611,19556,19588.5,296614462
19588.5,19596,19586,19586,329229889
19586,19586,19577,19584,418730462
19584,19589,19577,19577,454008438
19577,19618,19576,19618,348126021
19618,19719.5,19618,19683,286766081
19683,19709.5,19683,19692.5,371937363
19689.5,19690.5,19660.5,19672,322622093
19672,19675.5,19663,19663,402709760
19663,19663,19645.5,19663,362759667
19663,19734,19663,19729,297564625
19729,19739.5,19676.5,19699,281431825
19699,19717.5,19668,19668,240307701
19672,19720,19672,19720,257661034
19720,19720,19701.5,19702.5,290175134
19702.5,19702.5,19683.5,19700,294886944
19700,19707.5,19695,19695,306236772
19695,19695,19675.5,19675.5,388777277
19675.5,19677,19663.5,19675.5,306695648
19675.5,19688,19670.5,19673.5,302477036
19673.5,19673.5,19651,19663,387858391
19664,19690,19664,19690,274339361
19690,19690,19664,19664,311505769
19664,19664,19611.5,19611.5,339055885
19611.5,19633,19611.5,19626,646466456
19626,19626,19607.5,19607.5,903789896
19607.5,19607.5,19590.5,19590.5,480809254
19590.5,19602.5,19590.5,19602.5,305906169
19602.5,19616,19600.5,19616,386152623
19616,19616,19600.5,19600.5,316838039
19600.5,19600.5,19570,19572.5,327400691
19572.5,19572.5,19543,19558.5,273362750
19558.5,19558.5,19512.5,19531.5,259888737
19531.5,19554,19531.5,19551,319483897
19551,19551,19535.5,19538.5,320767205
19538.5,19551,19525.5,19551,346237901
19551,19551,19550,19550,408037823
19550,19571,19545,19571,370348855
19571,19571,19549.5,19549.5,348815124
19549.5,19593.5,19547,19593.5,278433732
19593.5,19616,19593.5,19610.5,288158598
19610.5,19625,19610.5,19619,302284218
19619,19622,19606.5,19606.5,300781353
19606.5,19606.5,19567.5,19572.5,361045727
19572.5,19596,19567.5,19596,382177634
19596.5,19652.5,19596.5,19652.5,285617000
19652.5,19652.5,19640,19640,350098651
19639,19652.5,19614.5,19618,349543066
19618,19618,19555.5,19555.5,327078616
19562,19562,19532.5,19540.5,256068469
19540.5,19547.5,19525.5,19547.5,313182764
19547.5,19560,19547.5,19550,272903983
19550,19571.5,19550,19571.5,321643066
19571.5,19571.5,19568.5,19568.5,525890900
19568.5,19568.5,19568.5,19568.5,322025604
19568.5,19568.5,19565.5,19565.5,433247611
19558,19558,19528,19528,338405479
19528,19528,19512,19512,371403492
19512,19535.5,19506,19531,305948539
19533.5,19556.5,19533.5,19556.5,314810689
19562,19570,19562,19570,338218009
19570,19570,19552,19556,355190375
19556,19556,19542.5,19546.5,381545972
19546.5,19546.5,19544,19544,365716453
19544,19555,19544,19544.5,402068701
19544.5,19555,19538.5,19555,340109235
19555,19587.5,19555,19587.5,349695110
19589,19591.5,19589,19591.5,328974159
19591.5,19591.5,19578,19578,279187024
19578,19578,19546.5,19546.5,376354956
19546.5,19546.5,19516.5,19518,292362758
19518,19518,19459,19478,290325522
19478,19495.5,19478,19491,286846368
19488.5,19493,19480.5,19493,276133090
19493,19495,19488.5,19492,275997687
19492,19495.5,19489.5,19495.5,334576269
19495.5,19500,19495.5,19496.5,313765563
19496.5,19523,19496.5,19523,314602194
19523,19555,19523,19542.5,353886983
19542.5,19554,19542.5,19552,310128417
19552,19552,19526.5,19532,364253638
19532,19559,19532,19559,340559913
19560,19568.5,19560,19568.5,234065521
19568.5,19604,19568.5,19602.5,284173385
19602.5,19604.5,19598.5,19604.5,384662463
19604.5,19604.5,19588.5,19597,282832739
19598,19625.5,19598,19621,293378913
19620,19650,19619.5,19633,289803470
19633,19640.5,19617.5,19617.5,276147576
19617.5,19617.5,19610,19610.5,261325801
19610.5,19638,19610.5,19627,341655388
19627,19650,19627,19650,413522715
19650,19650,19620,19620,276571472
19620,19630,19620,19624.5,303070706
19624.5,19624.5,19611.5,19611.5,367377451
19611.5,19629,19603.5,19610,337378371
19610,19635.5,19609,19635.5,331748570
19632,19642,19632,19634,275635212
19634,19634,19618.5,19618.5,351306055
19617,19626,19606,19626,306545547
19626,19652.5,19626,19643.5,317428909
19643.5,19671.5,19643.5,19668.5,330705518
19668.5,19668.5,19658.5,19658.5,252330423
19658.5,19676,19658.5,19662.5,337597717
19662.5,19662.5,19647.5,19652,359673660
19652,19652,19610.5,19611,301368770
19611,19614.5,19593.5,19600,289435246
19600,19613,19596,19596,305147457
19596,19596,19570.5,19580,394550849
19580,19628,19580,19628,281114972
19632,19637.5,19623,19637.5,245557324
19637.5,19638,19615.5,19615.5,323720605
19615.5,19625,19612,19612,275843869
19612,19612,19583,19589,323258956
19589,19624.5,19589,19623.5,332375740
19623.5,19640.5,19622.5,19640.5,312546301
19647,19650,19640.5,19646,330054678
19648.5,19657.5,19648.5,19657.5,299095156
19657.5,19682,19657.5,19682,380179466
19682,19689.5,19675,19686,267482433
19689,19692,19689,19692,391149672
19692,19692,19672,19676,370115204
19676,19676,19646,19646,282137343
19646,19646,19646,19646,296609287
19646,19646,19635.5,19640,361755117
19640,19655,19640,19652.5,399524857
19652.5,19652.5,19648,19648,365778352
19648,19648,19608.5,19608.5,330620436
19608.5,19624,19608.5,19610.5,323592682
19610.5,19625,19608.5,19608.5,281038270
19608.5,19608.5,19606.5,19606.5,327639358
19606.5,19632,19606.5,19632,425801638
19632,19635.5,19600.5,19600.5,378756312
19600.5,19672,19600.5,19672,287635564
19672,19672,19668.5,19668.5,376311380
19668.5,19672,19668.5,19672,378777097
19672,19672,19672,19672,419722261
19672,19672,19672,19672,677969991
19672,19682,19672,19682,403905144
19682,19682,19682,19682,414917960
19682,19686,19682,19686,581502391
19686,19688,19681.5,19684,369733943
19684,19684,19672.5,19672.5,508545030
19672.5,19684,19671.5,19671.5,478118703
19671.5,19671.5,19649,19649,301995706
19649,19665,19648,19665,397022860
19665,19710.5,19662.5,19710.5,291581569
19710.5,19710.5,19699.5,19699.5,253079321
19699.5,19719,19699.5,19719,534617676
19719.5,19727,19708,19712,343567444
19712,19712,19692,19692,423633497
19692,19696,19691.5,19696,478162892
19696,19696,19682,19686.5,346390769
19686.5,19694,19664.5,19664.5,399394134
19664.5,19664.5,19653,19655,429264026
19662,19662,19653,19653,314227208
19653,19653,19643,19643,303264810
19643,19643,19622.5,19622.5,343329316
19622.5,19645,19622.5,19632,291594548
19632,19644.5,19632,19636.5,307006337
19636.5,19640.5,19636.5,19636.5,358654950
19636.5,19636.5,19616,19616,308889577
19611.5,19611.5,19598.5,19609,404987306
19609,19615,19609,19611,313762621
19611,19618,19611,19618,460424832
19618,19618,19600.5,19600.5,396133711
19600.5,19607.5,19599.5,19599.5,362449564
19599.5,19599.5,19589.5,19594,392003598
19594,19612,19594,19612,425539387
19612,19634,19612,19632,326896362
19632,19632,19584.5,19588,293151310
19588,19600,19584.5,19600,337382413
19600,19600,19587,19587,328947903
19587,19587,19581.5,19581.5,419326798
19581.5,19581.5,19571,19571,379153243
19571,19571,19571,19571,424812158
19571,19571,19555.5,19555.5,461844946
19555.5,19579,19555.5,19579,376000920
19579,19584.5,19569,19569,361908890
19569,19569,19546,19546,332090528
19546,19568.5,19540.5,19568.5,302092460
19568.5,19568.5,19565.5,19565.5,377721872
19565.5,19565.5,19558.5,19563.5,358906702
19563.5,19586,19563.5,19586,444879823
19586,19586,19586,19586,274900846
19586,19590,19586,19590,318643352
19590,19590,19590,19590,337182506
19590,19590,19582,19582,459491085
19582,19587.5,19582,19587.5,379525169
19587.5,19587.5,19587.5,19587.5,420072469
19587.5,19587.5,19587.5,19587.5,466255634
19587.5,19605.5,19587.5,19605.5,404987821
19605.5,19605.5,19605.5,19605.5,388094759
19605.5,19605.5,19605.5,19605.5,427131374
19605.5,19605.5,19600.5,19600.5,423586595
19600.5,19600.5,19598,19598,522641315
19598,19598,19582,19595,369142727
19595,19603,19589,19589,288270152
19589,19589,19560.5,19565.5,405591375
19565.5,19565.5,19528.5,19528.5,503128038
19528.5,19530,19508.5,19510.5,344305313
19510.5,19516.5,19510.5,19514,375873949
19510.5,19510.5,19390,19390,372561685
19372,19444,19357,19390,184464446
19383,19424.5,19377.5,19422,324230051
19426,19440,19425,19425,311610466
19428,19476,19428,19465,264162096
19465,19497.5,19460.5,19497.5,260299269
19497.5,19500,19491,19495.5,393504070
19491.5,19491.5,19474.5,19474.5,490208599
19474.5,19474.5,19465.5,19468,486716463
19472,19486,19471,19471,357763636
19471,19500.5,19471,19500.5,349247055
19500.5,19533,19500.5,19533,362315004
19533,19538,19533,19533,437705239
19533,19540.5,19533,19540.5,382196277
19540.5,19540.5,19536.5,19537,439063097
19537,19537,19537,19537,568648511
19537,19537,19510.5,19510.5,565423152
19510.5,19510.5,19509,19509,607121440
19508,19508,19485,19485,503743685
19485,19489,19480.5,19480.5,493957939
19480.5,19480.5,19461.5,19465.5,427025004
19465.5,19465.5,19460.5,19464.5,538237186
19464.5,19513,19464.5,19513,394772072
19513,19528,19509.5,19518.5,381958218
19518.5,19522.5,19516.5,19516.5,407102385
19516.5,19516.5,19502.5,19502.5,376925403
19502.5,19502.5,19467,19470,325092606
19470,19470,19463,19470,392625185
19470,19470,19465,19465,360837222
19460.5,19460.5,19421.5,19428,441989372
19428,19428,19386.5,19386.5,428397045
19386.5,19416.5,19386.5,19414.5,322065076
19414.5,19414.5,19396,19396,288392694
19394.5,19405,19380.5,19398.5,346668613
19398.5,19419.5,19398.5,19415.5,336459496
19415.5,19415.5,19406.5,19415.5,302149400
19418.5,19442,19418.5,19442,333848902
19442,19442,19432.5,19439.5,381712933
19439.5,19439.5,19429.5,19429.5,451333159
19429.5,19429.5,19429.5,19429.5,530441515
19429.5,19478,19429.5,19478,387922059
19478,19478.5,19467.5,19478.5,328326205
19478.5,19484.5,19472.5,19472.5,408742161
19472.5,19504.5,19472.5,19504.5,432111785
19507,19510,19507,19510,292586479
19510,19510,19487,19487,309465977
19487,19496.5,19473,19473,324396374
19473,19498.5,19473,19494,354546528
19494,19499,19478,19478,449139513
19478,19494,19478,19494,308161382
19494,19504,19493.5,19493.5,322623811
19493.5,19493.5,19461,19461,371618755
19461,19461,19396.5,19416,330202075
19420.5,19430.5,19402.5,19408.5,276397630
19408.5,19415.5,19371.5,19371.5,306279107
19371.5,19391.5,19371.5,19391.5,337328865
19391.5,19394.5,19381.5,19381.5,344353109
19381.5,19384.5,19371.5,19374.5,460046102
19374.5,19374.5,19325.5,19339,411825663
19344,19344.5,19325.5,19331.5,426957076
19331.5,19393,19331.5,19393,338764105
19393,19393,19368.5,19368.5,293450688
19368.5,19368.5,19356,19356,328759020
19356,19356,19343,19343,327941892
19343,19343,19322.5,19322.5,538064720
19322.5,19350,19321.5,19350,402263118
19350,19377,19350,19376,298712667
19376,19392.5,19373.5,19392.5,358085349
19392.5,19419,19392.5,19410.5,351902164
19410.5,19410.5,19397.5,19397.5,386159507
19397,19400,19383.5,19400,443834538
19400,19420,19400,19420,408117237
19420,19420,19394.5,19394.5,291313374
19398.5,19426,19398.5,19426,317275929
19426,19433.5,19424,19433.5,384500737
19433.5,19433.5,19433.5,19433.5,544828105
19433.5,19442.5,19433.5,19442.5,459232271
19442.5,19450,19442.5,19450,324885262
19450,19450,19432.5,19432.5,366171886
19432.5,19432.5,19418,19418,436383962
19418,19440,19418,19440,408733700
19440,19460,19440,19460,446694774
19460,19460,19449.5,19449.5,527190913
19449.5,19471.5,19449.5,19471.5,305339415
19471.5,19471.5,19459.5,19459.5,332117356
19459.5,19459.5,19454.5,19454.5,275137669
19454.5,19457.5,19440,19457.5,349671309
19457.5,19457.5,19443,19447,316137314
19447,19447,19447,19447,298718459
19447,19447,19424,19424,543978900
19424,19424,19420.5,19421.5,524196390
19421.5,19457.5,19421.5,19457.5,372546135
19457.5,19457.5,19447.5,19447.5,391254600
19447.5,19447.5,19447.5,19447.5,389422993
19447.5,19447.5,19436,19441,466936376
19441,19464.5,19441,19464.5,373125200
19464.5,19464.5,19456.5,19456.5,357669457
19456.5,19485,19456.5,19485,376836107
19485,19492,19485,19492,321923214
19492,19500,19492,19500,392850990
19500,19513,19500,19513,428182271
19513,19513,19500.5,19513,375408391
19513,19524.5,19513,19524.5,351080868
19524.5,19524.5,19513,19521.5,396922962
19521.5,19521.5,19504,19517.5,394923005
19517.5,19517.5,19500.5,19500.5,406387789
19500.5,19509.5,19500.5,19509.5,350061157
19509.5,19509.5,19501,19501,321330282
19501,19501,19490.5,19490.5,474935200
19490.5,19490.5,19485,19485.5,434749860
19485.5,19485.5,19476.5,19485.5,445870996
19485.5,19502.5,19485.5,19502.5,325946433
19502.5,19502.5,19488,19494,361993049
19494,19494,19487.5,19487.5,400693175
19486,19486,19476,19476,639692375
19476,19503,19476,19500,412375161
19500,19525,19500,19525,348908838
19532.5,19537.5,19532.5,19537.5,375092671
19537.5,19537.5,19526,19526,394519427
19526,19526,19492,19492,485484612
19492,19503.5,19489,19503.5,392236061
19503.5,19503.5,19489,19489,387075424
19489,19489,19476,19476.5,616446245
19476.5,19479,19465,19465,374294496
